rollout_id,run_id,model_variant,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_05_trial_021,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,21,21,5063,False,True,timeout,520,,81.019468,520,520,520,519,123.47705760397591,124.4203332811594,149.5043458775259,150.96231997013092,6.688768772107808,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_021.mp4,2026-07-11T10:11:12.347299+00:00,2026-07-11T10:12:33.367805+00:00
task_05_trial_022,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,22,22,5064,False,True,timeout,520,,81.262411,520,520,520,519,123.80097796424077,124.77788925170898,149.94326549797103,151.89576502889395,6.66918915417066,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_022.mp4,2026-07-11T10:12:33.370079+00:00,2026-07-11T10:13:54.633517+00:00
task_05_trial_023,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,23,23,5065,False,True,timeout,520,,81.091717,520,520,520,519,123.45391563498058,124.28604383021593,149.62700224266604,151.71921867877245,6.683285670444654,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_023.mp4,2026-07-11T10:13:54.636122+00:00,2026-07-11T10:15:15.728826+00:00
task_05_trial_024,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,24,24,5066,False,True,timeout,520,,80.66877,520,520,520,519,123.42489949212624,124.03097189962864,148.87533513829112,150.29710568487644,6.717029379454256,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_024.mp4,2026-07-11T10:15:15.731371+00:00,2026-07-11T10:16:36.401177+00:00
task_05_trial_025,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,25,25,5067,False,True,timeout,520,,80.788796,520,520,520,519,123.45616542376004,123.98981600999832,149.07413391539683,150.20259376615286,6.708071841406935,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_025.mp4,2026-07-11T10:16:36.416673+00:00,2026-07-11T10:17:57.206449+00:00
task_05_trial_026,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,26,26,5068,False,True,timeout,520,,81.036469,520,520,520,519,123.79974564537406,124.62458349764347,149.60702207082738,151.5154818072915,6.684178230127308,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_026.mp4,2026-07-11T10:17:57.208555+00:00,2026-07-11T10:19:18.246077+00:00
task_05_trial_027,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,27,27,5069,False,True,timeout,520,,80.343283,520,520,520,519,123.45444704047762,123.94872587174177,148.29078315255734,149.31716918945312,6.743507443555871,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_027.mp4,2026-07-11T10:19:18.249627+00:00,2026-07-11T10:20:38.593936+00:00
task_05_trial_028,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,28,28,5070,False,True,timeout,520,,80.894258,520,520,520,519,123.5006741534632,124.06330462545156,149.07375139255936,150.31707994639874,6.708089054300894,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_028.mp4,2026-07-11T10:20:38.596367+00:00,2026-07-11T10:21:59.491600+00:00
task_05_trial_029,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,29,29,5071,False,True,timeout,520,,80.836524,520,520,520,519,123.43962807924702,123.95560089498758,149.11036068000473,150.47742296010256,6.706442097246547,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_029.mp4,2026-07-11T10:21:59.494261+00:00,2026-07-11T10:23:20.331793+00:00
task_05_trial_030,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,30,30,5072,False,True,timeout,520,,80.515761,520,520,520,519,123.47469398608574,124.38539247959852,148.5978198524278,150.3538578748703,6.729573832194161,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_030.mp4,2026-07-11T10:23:20.335515+00:00,2026-07-11T10:24:40.852314+00:00
task_05_trial_031,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,31,31,5073,False,True,timeout,520,,80.543815,520,520,520,519,123.51454697692624,124.36101213097572,148.56209353042337,150.03755539655685,6.731192165080889,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_031.mp4,2026-07-11T10:24:40.855352+00:00,2026-07-11T10:26:01.400191+00:00
task_05_trial_032,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,32,32,5074,False,True,timeout,520,,80.683155,520,520,520,519,123.5561561340896,124.36515744775534,148.8760051747354,149.99065957963467,6.716999148561935,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_032.mp4,2026-07-11T10:26:01.403094+00:00,2026-07-11T10:27:22.087245+00:00
task_05_trial_033,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,33,33,5075,False,True,timeout,520,,80.413698,520,520,520,519,123.45508796950945,124.4089899584651,148.34219294671828,150.05315132439137,6.741170398897777,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_033.mp4,2026-07-11T10:27:22.089534+00:00,2026-07-11T10:28:42.504287+00:00
task_05_trial_034,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,34,34,5076,False,True,timeout,520,,80.338938,520,520,520,519,123.4477330214129,124.10406693816185,148.27600449610216,149.70596302300692,6.744179568355497,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_034.mp4,2026-07-11T10:28:42.507028+00:00,2026-07-11T10:30:02.846957+00:00
task_05_trial_035,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,35,35,5077,False,True,timeout,520,,80.716843,520,520,520,519,123.95783616229892,127.19939555972815,148.96445262890595,152.52648890018463,6.7130109388657875,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_035.mp4,2026-07-11T10:30:02.849188+00:00,2026-07-11T10:31:23.567069+00:00
task_05_trial_036,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,36,36,5078,False,True,timeout,520,,80.705699,520,520,520,519,123.66927455967435,124.40402656793594,148.7822391809179,149.99728053808212,6.721232356128265,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_036.mp4,2026-07-11T10:31:23.570222+00:00,2026-07-11T10:32:44.276907+00:00
task_05_trial_037,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,37,37,5079,False,True,timeout,520,,80.982229,520,520,520,519,123.77209674137143,124.53797962516546,149.41436449925487,150.82567483186722,6.692796929876089,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_037.mp4,2026-07-11T10:32:44.280217+00:00,2026-07-11T10:34:05.263500+00:00
task_05_trial_038,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,38,38,5080,False,True,timeout,520,,81.134315,520,520,520,519,123.61832612838883,124.25498366355896,149.77938077914027,151.02154668420553,6.6764864081963795,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_038.mp4,2026-07-11T10:34:05.266520+00:00,2026-07-11T10:35:26.401844+00:00
task_05_trial_039,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,39,39,5081,False,True,timeout,520,,80.996744,520,520,520,519,123.79324601676602,124.60329160094261,149.41754383393206,151.93321853876114,6.692654519280784,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_039.mp4,2026-07-11T10:35:26.404249+00:00,2026-07-11T10:36:47.402027+00:00
task_05_trial_040,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,40,40,5082,False,True,timeout,520,,80.718242,520,520,520,519,123.79881184404859,124.78634435683489,148.94839223617544,152.30141729116437,6.713734770727708,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_040.mp4,2026-07-11T10:36:47.405215+00:00,2026-07-11T10:38:08.124481+00:00
task_05_trial_041,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,41,41,5083,False,True,timeout,520,,80.779355,520,520,520,519,123.73688852127928,124.47293475270271,149.01379972266463,150.91806147247553,6.710787872406038,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_041.mp4,2026-07-11T10:38:08.127009+00:00,2026-07-11T10:39:28.907393+00:00
task_05_trial_042,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,42,42,5084,False,True,timeout,520,,81.414031,520,520,520,519,123.97471043782738,125.44424086809158,150.25155270615448,152.88262329995632,6.655505264266322,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_042.mp4,2026-07-11T10:39:28.909674+00:00,2026-07-11T10:40:50.324718+00:00
task_05_trial_043,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,43,43,5085,True,False,success,276,276,44.261237,276,276,276,275,123.81770175652227,124.71739668399096,149.85722998508078,152.26116962730885,6.673018045906469,14.851256370544434,15.126953125,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_043.mp4,2026-07-11T10:40:50.327794+00:00,2026-07-11T10:41:34.589961+00:00
task_05_trial_044,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,44,44,5086,False,True,timeout,520,,80.352002,520,520,520,519,123.34880539431022,124.02308732271194,148.30055369350774,149.77963715791702,6.74306315852803,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_044.mp4,2026-07-11T10:41:34.592228+00:00,2026-07-11T10:42:54.945200+00:00
task_05_trial_045,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,45,45,5087,False,True,timeout,520,,80.873685,520,520,520,519,123.33484837212242,123.93286544829607,149.22284573459854,150.68933740258217,6.701386741937343,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_045.mp4,2026-07-11T10:42:54.948466+00:00,2026-07-11T10:44:15.823155+00:00
task_05_trial_046,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,46,46,5088,False,True,timeout,520,,81.287726,520,520,520,519,123.8336012340509,124.70147348940372,150.04523383596768,152.0158562809229,6.664656880026054,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_046.mp4,2026-07-11T10:44:15.825478+00:00,2026-07-11T10:45:37.114245+00:00
task_05_trial_047,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,47,47,5089,False,True,timeout,520,,81.203504,520,520,520,519,123.73979969236713,124.38140567392111,149.8354727903811,152.78957821428776,6.673987016405614,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_047.mp4,2026-07-11T10:45:37.116941+00:00,2026-07-11T10:46:58.321472+00:00
task_05_trial_048,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,48,48,5090,False,True,timeout,520,,80.768094,520,520,520,519,123.76766936280407,124.67605099081993,148.95737863217408,151.21060702949762,6.713329740242923,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_048.mp4,2026-07-11T10:46:58.323804+00:00,2026-07-11T10:48:19.092921+00:00
task_05_trial_049,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,49,49,5091,False,True,timeout,520,,80.766995,520,520,520,519,123.8676130055235,124.54185485839844,149.02937186595338,150.98071731626987,6.710086659289314,14.851256370544434,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_05_trial_049.mp4,2026-07-11T10:48:19.095835+00:00,2026-07-11T10:49:39.863909+00:00
task_06_trial_000,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,0,0,6042,False,True,timeout,520,,82.151134,520,520,520,519,124.00954272598028,125.77927876263855,151.1717567936732,154.48058359324932,6.614992252586243,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_000.mp4,2026-07-11T10:49:42.577091+00:00,2026-07-11T10:51:04.729255+00:00
task_06_trial_001,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,1,1,6043,False,True,timeout,520,,82.150684,520,520,520,519,123.7951163489085,124.49331097304821,150.87071498139545,152.23918836563826,6.6281915620491,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_001.mp4,2026-07-11T10:51:04.732091+00:00,2026-07-11T10:52:26.883754+00:00
task_06_trial_002,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,2,2,6044,False,True,timeout,520,,82.454036,520,520,520,519,123.97554490285424,124.55512098968029,151.44900776302586,152.6878047734499,6.602882480185756,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_002.mp4,2026-07-11T10:52:26.886488+00:00,2026-07-11T10:53:49.341505+00:00
task_06_trial_003,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,3,3,6045,False,True,timeout,520,,82.597471,520,520,520,519,124.02925801535065,124.94978737086058,151.6973903402686,153.2539764419198,6.592071213334159,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_003.mp4,2026-07-11T10:53:49.343822+00:00,2026-07-11T10:55:11.942298+00:00
task_06_trial_004,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,4,4,6046,False,True,timeout,520,,82.395338,520,520,520,519,124.00528145237611,124.65080861002207,151.27879209959735,152.74288672953844,6.610311902422056,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_004.mp4,2026-07-11T10:55:11.945016+00:00,2026-07-11T10:56:34.341498+00:00
task_06_trial_005,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,5,5,6047,False,True,timeout,520,,82.661227,520,520,520,519,124.18050604800766,126.4338145032525,151.7803127089372,154.62367311120033,6.58846975706038,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_005.mp4,2026-07-11T10:56:34.344304+00:00,2026-07-11T10:57:57.006551+00:00
task_06_trial_006,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,6,6048,False,True,timeout,520,,82.375827,520,520,520,519,123.93663137291486,124.72045719623566,151.2302361930219,152.48545687645674,6.612434293388627,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_006.mp4,2026-07-11T10:57:57.008790+00:00,2026-07-11T10:59:19.385614+00:00
task_06_trial_007,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,7,7,6049,False,True,timeout,520,,82.397108,520,520,520,519,123.81027652523838,124.67697747051716,151.33616695753656,152.78294123709202,6.607805788292432,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_007.mp4,2026-07-11T10:59:19.388647+00:00,2026-07-11T11:00:41.786810+00:00
task_06_trial_008,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,8,8,6050,False,True,timeout,520,,82.313926,520,520,520,519,123.84646388057332,124.58478789776564,151.09213016783963,152.47143656015396,6.61847840049086,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_008.mp4,2026-07-11T11:00:41.789714+00:00,2026-07-11T11:02:04.104651+00:00
task_06_trial_009,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,9,9,6051,False,True,timeout,520,,82.39943,520,520,520,519,124.13013360391443,124.68795888125896,151.39111314112176,152.52409372478724,6.6054075384717805,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_009.mp4,2026-07-11T11:02:04.107265+00:00,2026-07-11T11:03:26.507704+00:00
task_06_trial_010,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,10,10,6052,False,True,timeout,520,,82.588483,520,520,520,519,124.36958398096837,124.98353905975819,151.71777554429494,152.92548723518848,6.591185485105164,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_010.mp4,2026-07-11T11:03:26.536254+00:00,2026-07-11T11:04:49.125706+00:00
task_06_trial_011,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,11,11,6053,False,True,timeout,520,,82.636828,520,520,520,519,124.17892732729132,125.26597809046507,151.80452043333878,154.3168168514967,6.587419117332052,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_011.mp4,2026-07-11T11:04:49.128360+00:00,2026-07-11T11:06:11.766212+00:00
task_06_trial_012,df_05_01_lora_onestepce_libero10_seed42_best_step10000,DF-04-02 LoRA Batch12,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,12,12,6054,False,True,timeout,520,,82.289424,520,520,520,519,123.91131362662865,124.75262954831123,151.12190717974534,152.73844171315432,6.617174297639017,14.857380390167236,15.126953125,0,timeout,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-01 Lora_Batch12/output/videos/task_06_trial_012.mp4,2026-07-11T11:06:11.768816+00:00,2026-07-11T11:07:34.059245+00:00
