rollout_id,run_id,model_variant,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_04_trial_025,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,25,25,4067,True,False,success,219,219,12.625327,28,224,219,27,134.37720128734196,142.8629451431334,17.180646739934133,17.566290348087815,24.290666542947292,309.27944083565046,346.9178933650255,39.54257691049413,25.28919656054616,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_025.mp4,2026-07-12T18:09:24.459424+00:00,2026-07-12T18:09:37.085555+00:00
task_04_trial_026,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,26,26,4068,True,False,success,218,218,12.522729,28,224,218,27,137.27684964292817,151.85451451689005,17.63188894496325,17.48405214945931,24.93320005014537,309.47494972497225,338.2470606826246,39.749076111464326,25.157817434443025,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_026.mp4,2026-07-12T18:09:37.088415+00:00,2026-07-12T18:09:49.612102+00:00
task_04_trial_027,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,27,27,4069,True,False,success,227,227,13.189314,29,232,227,28,135.4663767691316,147.83869460225105,17.306277208391265,17.696743453586155,22.944539040327058,310.30300670656663,329.00238670408726,39.64223433696226,25.225621530308246,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_027.mp4,2026-07-12T18:09:49.614338+00:00,2026-07-12T18:10:02.804620+00:00
task_04_trial_028,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,28,28,4070,True,False,success,215,215,12.639049,27,216,215,26,135.22493922048145,145.6089487299323,16.981736553269762,17.603336924383807,23.62336702644825,311.3820169259001,329.3614383786917,39.10378817208978,25.572969953682065,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_028.mp4,2026-07-12T18:10:02.807087+00:00,2026-07-12T18:10:15.446986+00:00
task_04_trial_029,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,29,29,4071,True,False,success,245,245,13.947872,31,248,245,30,135.30250416407662,149.73867125809193,17.11990869014847,19.508024312707843,26.844045519828793,325.4103344534674,361.7529505863786,41.17436884921424,24.286953946085408,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_029.mp4,2026-07-12T18:10:15.451512+00:00,2026-07-12T18:10:29.400399+00:00
task_04_trial_030,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,30,30,4072,True,False,success,214,214,12.409935,27,216,214,26,133.61111579945793,141.68365467339754,16.857477227034412,17.54238341595525,23.99991462007165,307.50714870238744,330.69518469274044,38.797630911048884,25.77476965778386,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_030.mp4,2026-07-12T18:10:29.404273+00:00,2026-07-12T18:10:41.815128+00:00
task_04_trial_031,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,31,31,4073,True,False,success,227,227,13.43899,29,232,227,28,137.68659609145132,154.885745793581,17.589917562344002,19.33222952491649,27.150902710855004,326.02908642127596,366.6244018822908,41.651292978929526,24.008858512648768,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_031.mp4,2026-07-12T18:10:41.817316+00:00,2026-07-12T18:10:55.257229+00:00
task_04_trial_032,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,32,32,4074,True,False,success,289,289,15.704928,37,296,289,36,134.59925444142237,140.97562320530415,17.232430499420857,18.051450685388488,25.935217365622506,312.07970388837765,349.8606465756893,39.95484098224904,25.02825628674822,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_032.mp4,2026-07-12T18:10:55.259370+00:00,2026-07-12T18:11:10.965144+00:00
task_04_trial_033,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,33,33,4075,True,False,success,218,218,12.815632,28,224,218,27,136.39708116118396,145.57630810886621,17.518891158317206,18.892094809049315,25.60634771361946,320.1116659412427,363.09854108840227,41.1152598456642,24.321869878817143,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_033.mp4,2026-07-12T18:11:10.967149+00:00,2026-07-12T18:11:23.783761+00:00
task_04_trial_034,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,34,34,4076,True,False,success,219,219,12.776734,28,224,219,27,135.85030287504196,153.59503105282784,17.368988495439154,17.683241142121624,24.352600425481796,311.4746314074312,347.6965422742068,39.82324054524234,25.11096501209943,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_034.mp4,2026-07-12T18:11:23.786018+00:00,2026-07-12T18:11:36.563594+00:00
task_04_trial_035,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,35,35,4077,True,False,success,214,214,12.273842,27,216,214,26,133.7667999582158,141.63290839642286,16.877119620896387,17.2594484533662,24.0841930732131,307.474332275214,334.7872622311115,38.79349052070457,25.77752057310459,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_035.mp4,2026-07-12T18:11:36.565665+00:00,2026-07-12T18:11:48.840329+00:00
task_04_trial_036,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,36,36,4078,True,False,success,224,224,12.884976,28,224,224,27,134.2266251200012,143.18948723375797,16.77832814000015,19.003276122800475,27.486237790435545,323.82045965641737,361.7643396370113,40.47755745705217,24.705048002489484,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_036.mp4,2026-07-12T18:11:48.842962+00:00,2026-07-12T18:12:01.728734+00:00
task_04_trial_037,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,37,37,4079,True,False,success,249,249,14.111544,32,256,249,31,135.99426037399098,148.91963079571724,17.47717402396671,18.86936945908041,25.59622004628181,320.96360746072605,363.78545919433236,41.24833509535435,24.243402738275037,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_037.mp4,2026-07-12T18:12:01.730844+00:00,2026-07-12T18:12:15.843434+00:00
task_04_trial_038,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,38,38,4080,True,False,success,226,226,13.016543,29,232,226,28,137.6404464887134,153.7447091192007,17.661827204303933,17.9390927232736,24.58273759111762,313.81407457179034,341.0081636160612,40.26817771053947,24.833505185864617,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_038.mp4,2026-07-12T18:12:15.846353+00:00,2026-07-12T18:12:28.863741+00:00
task_04_trial_039,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,39,39,4081,True,False,success,209,209,11.984692,27,216,209,26,133.5603325041356,142.05694254487753,17.254205634505556,17.161660333070458,23.827889934182164,300.64188764879,334.77319534868,38.83890414601593,25.747379386412977,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_039.mp4,2026-07-12T18:12:28.865730+00:00,2026-07-12T18:12:40.851241+00:00
task_04_trial_040,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,40,40,4082,True,False,success,220,220,12.510736,28,224,220,27,135.43505793703454,149.55429881811142,17.237189191986214,17.137008981609885,23.972020577639338,304.38377635021294,339.77941730991006,38.73975335366347,25.8132774070807,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_040.mp4,2026-07-12T18:12:40.863255+00:00,2026-07-12T18:12:53.374815+00:00
task_04_trial_041,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,41,41,4083,True,False,success,227,227,12.966508,29,232,227,28,134.68685913188705,144.35707740485668,17.20669125473447,19.1017316678941,26.58857386559248,320.0997674259646,356.8048253655433,40.89380288701751,24.453582924601726,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_041.mp4,2026-07-12T18:12:53.378962+00:00,2026-07-12T18:13:06.346540+00:00
task_04_trial_042,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,42,42,4084,True,False,success,228,228,13.017653,29,232,228,28,134.63448643170554,143.703256174922,17.124561870699388,17.85825545850553,24.11633124575019,311.7920816715421,335.82773841917515,39.65776477401194,25.21574288663158,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_042.mp4,2026-07-12T18:13:06.348621+00:00,2026-07-12T18:13:19.367155+00:00
task_04_trial_043,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,43,43,4085,True,False,success,227,227,13.149403,29,232,227,28,134.52223547059913,147.2383949905634,17.185660038094163,18.43401596836319,26.771543361246586,314.6113852231667,346.33638821542263,40.1926439271887,24.880174636223433,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_043.mp4,2026-07-12T18:13:19.369529+00:00,2026-07-12T18:13:32.519740+00:00
task_04_trial_044,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,44,44,4086,True,False,success,230,230,13.20482,29,232,230,28,135.62151449250763,146.31284847855568,17.100104001229223,19.294344447553158,29.077938105911013,324.6999223684442,364.1303386539221,40.940424994282104,24.42573569130423,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_044.mp4,2026-07-12T18:13:32.521847+00:00,2026-07-12T18:13:45.727477+00:00
task_04_trial_045,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,45,45,4087,True,False,success,216,216,12.53369,27,216,216,26,136.69501776220622,149.24341458827257,17.086877220275777,19.032120989221667,26.24509669840336,325.0526167038414,356.20309468358755,40.631577087980176,24.61140009000105,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_045.mp4,2026-07-12T18:13:45.730892+00:00,2026-07-12T18:13:58.265626+00:00
task_04_trial_046,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,46,46,4088,True,False,success,252,252,13.868363,32,256,252,31,135.075130907353,144.76667121052742,17.15239757553689,17.674192815782533,24.278896115720272,312.3145609279163,348.94522428512573,39.65899186386239,25.2149626857058,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_046.mp4,2026-07-12T18:13:58.273429+00:00,2026-07-12T18:14:12.142652+00:00
task_04_trial_047,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,47,47,4089,True,False,success,222,222,12.948074,28,224,222,27,133.12018343380518,143.09718888252974,16.78993304570516,19.207465957413923,27.58405357599258,320.8078338897654,347.21480859443545,40.46224931942987,24.71439469678228,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_047.mp4,2026-07-12T18:14:12.144975+00:00,2026-07-12T18:14:25.093862+00:00
task_04_trial_048,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,48,48,4090,True,False,success,224,224,12.815022,28,224,224,27,134.22907888889313,142.42722978815436,16.77863486111164,18.870435156194226,26.55433602631092,320.4684761751975,363.85109126567835,40.05855952189969,24.96345380200973,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_048.mp4,2026-07-12T18:14:25.096189+00:00,2026-07-12T18:14:37.912167+00:00
task_04_trial_049,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,4,LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,put the white mug on the left plate and put the yellow and white mug on the right plate,49,49,4091,True,False,success,275,275,14.572385,35,280,275,34,133.67464228400164,144.82861906290051,17.013136290691115,17.46545505794612,23.667541332542896,306.25997382615293,337.0989462360739,38.97854212332856,25.655141150122766,15.189235210418701,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_04_trial_049.mp4,2026-07-12T18:14:37.914205+00:00,2026-07-12T18:14:52.487450+00:00
task_05_trial_000,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,0,0,5042,True,False,success,167,167,7.97966,21,168,167,20,136.75683994023572,149.59971979260445,17.196967896676348,11.548134581949897,16.75250418484211,263.227880888042,288.86529989540577,33.100511967957374,30.21101307943636,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_000.mp4,2026-07-12T18:14:55.020460+00:00,2026-07-12T18:15:03.001046+00:00
task_05_trial_001,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,1,1,5043,True,False,success,196,196,9.615613,25,200,196,24,135.76924063265324,142.2228429466486,17.317505182736383,11.55026116389401,15.4429217800498,262.19545148313046,295.74153870344156,33.443297383052354,29.90135776823124,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_001.mp4,2026-07-12T18:15:03.003300+00:00,2026-07-12T18:15:12.619805+00:00
task_05_trial_002,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,2,2,5044,True,False,success,164,164,8.066757,21,168,164,20,136.93204894661903,143.70369724929333,17.533981877310975,11.708236049588134,18.331296555697914,263.3625873852344,291.0742610692978,33.723258140792204,29.6531253245185,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_002.mp4,2026-07-12T18:15:12.622078+00:00,2026-07-12T18:15:20.689918+00:00
task_05_trial_003,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,3,3,5045,True,False,success,197,197,9.243358,25,200,197,24,136.07056617736816,149.61902238428593,17.267838347381748,11.436893391957138,17.127727717161175,262.0033147931099,284.386383742094,33.2491516234911,30.075955360421364,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_003.mp4,2026-07-12T18:15:20.692519+00:00,2026-07-12T18:15:29.936902+00:00
task_05_trial_004,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,4,4,5046,True,False,success,165,165,8.08731,21,168,165,20,135.06113081460907,143.0559605360031,17.189598467313882,11.476004394617947,17.229943349957463,259.82819160535223,281.39117546379566,33.06904256795392,30.239762700873168,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_004.mp4,2026-07-12T18:15:29.939649+00:00,2026-07-12T18:15:38.027962+00:00
task_05_trial_005,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,5,5,5047,False,True,timeout,520,,20.488468,65,520,520,64,136.9999707891391,148.29786010086536,17.124996348642387,12.67585470341146,19.570363312959664,273.59493222947305,295.9983393549919,34.19936652868413,29.24030768702301,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_005.mp4,2026-07-12T18:15:38.029988+00:00,2026-07-12T18:15:58.519471+00:00
task_05_trial_006,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,6,6,5048,True,False,success,163,163,7.962668,21,168,163,20,136.402670205349,144.17352713644505,17.573350149155395,11.347099133064411,17.853752151131633,258.7486304165352,286.8516258895397,33.33571312114871,29.99785834386678,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_006.mp4,2026-07-12T18:15:58.522016+00:00,2026-07-12T18:16:06.485617+00:00
task_05_trial_007,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,7,7,5049,False,True,timeout,520,,20.23152,65,520,520,64,137.64759038503354,152.36757695674896,17.205948798129192,12.57449437577564,19.05710054561495,272.29364975713764,300.6223052740097,34.036706219642205,29.38004616389441,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_007.mp4,2026-07-12T18:16:06.488442+00:00,2026-07-12T18:16:26.720995+00:00
task_05_trial_008,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,8,8,5050,True,False,success,152,152,7.32932,19,152,152,18,135.96224314288088,145.254179649055,16.99528039286011,11.076129862646523,16.034267097711556,258.38345053948854,277.93064415454865,32.29793131743607,30.961735294178084,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_008.mp4,2026-07-12T18:16:26.780289+00:00,2026-07-12T18:16:34.110433+00:00
task_05_trial_009,df_05_02_lora_oft_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT Batch12,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,9,9,5051,True,False,success,155,155,7.579766,20,160,155,19,135.13318300247192,142.55508361384273,17.436539742254443,11.15436439792956,16.184614971280098,256.0018182732165,270.0499036349356,33.03249268041503,30.273222480509325,15.183571338653564,15.5078125,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-05-02 Lora+OFT/output/videos/task_05_trial_009.mp4,2026-07-12T18:16:34.112590+00:00,2026-07-12T18:16:41.693248+00:00
