rollout_id,run_id,model_variant,quantization_backend,quantization_method,language_model_loaded_in_8bit,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_05_trial_041,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,41,41,5083,True,False,success,177,177,9.188058,23,184,177,22,197.0401964271846,202.94772759079933,25.604093321046587,10.326000435625092,10.94139888882637,305.43921661117804,316.0036697983742,39.68984170653726,25.195363775796853,9.250595569610596,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_041.mp4,2026-07-28T21:06:12.591788+00:00,2026-07-28T21:06:21.780596+00:00
task_05_trial_042,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,42,42,5084,True,False,success,187,187,9.603754,24,192,187,23,194.0035856484125,196.7718455940485,24.898855912095723,10.916569474387297,12.723113410174847,307.85542059068877,321.20099579915404,39.51085611859107,25.30949967266007,9.25059461593628,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_042.mp4,2026-07-28T21:06:21.782382+00:00,2026-07-28T21:06:31.386866+00:00
task_05_trial_043,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,43,43,5085,True,False,success,169,169,8.915664,22,176,169,21,195.00401252034035,202.47546285390854,25.385137724541348,10.414039484671587,12.089333683252335,303.5181733694944,315.14397831633687,39.51124150372116,25.309252808617018,9.250595569610596,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_043.mp4,2026-07-28T21:06:31.388474+00:00,2026-07-28T21:06:40.304861+00:00
task_05_trial_044,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,44,44,5086,False,True,timeout,520,,22.775295,65,520,520,64,196.06124197061246,206.42972141504288,24.507655246326557,11.489204166886898,13.270461559295654,316.8462523474143,337.0998449623585,39.60578154342679,25.248838958108276,9.250596046447754,9.787109375,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_044.mp4,2026-07-28T21:06:40.307042+00:00,2026-07-28T21:07:03.083197+00:00
task_05_trial_045,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,45,45,5087,True,False,success,168,168,9.483218,21,168,168,20,222.94019144915399,281.9535993039608,27.867523931144248,11.43988870483424,18.309703934937723,346.4124977056469,410.6303732842207,43.30156221320586,23.093855022510613,9.250595092773438,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_045.mp4,2026-07-28T21:07:03.085636+00:00,2026-07-28T21:07:12.569689+00:00
task_05_trial_046,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,46,46,5088,True,False,success,173,173,9.165599,22,176,173,21,199.99350294132125,206.8322860635817,25.43269979600617,10.549766673690321,11.999188736081123,313.0678039213473,322.48583594337106,39.81209067207885,25.117997651435157,9.250595092773438,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_046.mp4,2026-07-28T21:07:12.571725+00:00,2026-07-28T21:07:21.738075+00:00
task_05_trial_047,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,47,47,5089,True,False,success,150,150,8.190332,19,152,150,18,200.19263087918884,207.2765678167343,25.357733244697254,10.332696189483007,11.440278869122265,313.10180868757396,320.9623159840703,39.65956243375937,25.214599925811864,9.250596523284912,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_047.mp4,2026-07-28T21:07:21.739993+00:00,2026-07-28T21:07:29.931036+00:00
task_05_trial_048,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,48,48,5090,True,False,success,191,191,9.74586,24,192,191,23,199.34544223360717,206.7164639942348,25.048641956055352,10.525820318472947,11.671660467982292,314.09807425613207,323.50922860205173,39.46782084893806,25.337096867533454,9.250596046447754,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_048.mp4,2026-07-28T21:07:29.933084+00:00,2026-07-28T21:07:39.679634+00:00
task_05_trial_049,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,5,STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,pick up the book and place it in the back compartment of the caddy,49,49,5091,True,False,success,204,204,10.277477,26,208,204,25,199.07706718032176,207.45532307773829,25.372567385727283,10.84780868361978,15.583446994423864,314.123330781093,330.68603835999966,40.03532647210009,24.977940437100777,9.250595569610596,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_05_trial_049.mp4,2026-07-28T21:07:39.681974+00:00,2026-07-28T21:07:49.960306+00:00
task_06_trial_000,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,0,0,6042,True,False,success,210,210,12.242976,27,216,210,26,213.42045461965932,265.35827312618494,27.439772736813342,14.37398035611425,20.803002920001745,356.4069969924512,457.26485662162304,45.823756756172294,21.822741538215407,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_000.mp4,2026-07-28T21:07:52.518152+00:00,2026-07-28T21:08:04.762033+00:00
task_06_trial_001,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,1,1,6043,True,False,success,214,214,11.838063,27,216,214,26,197.38872300971437,203.57560571283102,24.90418467879574,13.275977859499855,16.63767620921135,332.55411436160404,358.1153176724911,41.95776209235191,23.833492305879695,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_001.mp4,2026-07-28T21:08:04.763882+00:00,2026-07-28T21:08:16.602783+00:00
task_06_trial_002,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,2,2,6044,True,False,success,216,216,11.677759,27,216,216,26,195.67068224703823,203.7767617031932,24.45883528087978,13.461470388358942,16.81495178490877,333.9194591950487,354.4346507638693,41.73993239938109,23.957873013105978,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_002.mp4,2026-07-28T21:08:16.678227+00:00,2026-07-28T21:08:28.356795+00:00
task_06_trial_003,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,3,3,6045,True,False,success,197,197,11.120481,25,200,197,24,196.34143248200417,203.6073438823223,24.9164254418787,13.92556966145329,17.063451930880547,336.4150555431843,356.2055081129074,42.69226593187618,23.42344633558909,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_003.mp4,2026-07-28T21:08:28.358955+00:00,2026-07-28T21:08:39.480143+00:00
task_06_trial_004,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,4,4,6046,True,False,success,233,233,12.49638,30,240,233,29,196.69465503344932,205.63115337863562,25.325492064392616,13.562495232651674,17.472460120916363,332.3960395529866,360.4459268040955,42.79777333300257,23.36570158029394,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_004.mp4,2026-07-28T21:08:39.482504+00:00,2026-07-28T21:08:51.979669+00:00
task_06_trial_005,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,5,5,6047,True,False,success,228,228,12.432417,29,232,228,28,197.26422634618035,205.6909378618002,25.090625280873816,14.307628769688963,17.30191893875599,339.2884295819135,373.1932669878006,43.15510727138373,23.1722283462635,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_005.mp4,2026-07-28T21:08:52.002480+00:00,2026-07-28T21:09:04.435727+00:00
task_06_trial_006,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,6,6,6048,True,False,success,200,200,11.846851,25,200,200,24,207.70024470984936,256.3612703233956,25.96253058873117,14.325158298015594,19.371772464364756,354.76972587406635,429.3680213391779,44.346215734258294,22.549838434747905,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_006.mp4,2026-07-28T21:09:04.437893+00:00,2026-07-28T21:09:16.285606+00:00
task_06_trial_007,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,7,7,6049,True,False,success,218,218,12.044624,28,224,218,27,200.821158675743,206.58382335677743,25.793543316150476,13.235617890407186,15.220128372311583,333.8880633403148,344.42490115761757,42.8847053831597,23.318336713878598,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_007.mp4,2026-07-28T21:09:16.287315+00:00,2026-07-28T21:09:28.332735+00:00
task_06_trial_008,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,8,8,6050,True,False,success,218,218,12.250181,28,224,218,27,198.79435328766704,207.78846917673945,25.533219688324206,14.365878246656251,20.059459190815666,340.88007819705774,363.17365737631917,43.782762337236775,22.840039015754623,9.263236045837402,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_008.mp4,2026-07-28T21:09:28.338537+00:00,2026-07-28T21:09:40.589541+00:00
task_06_trial_009,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,9,9,6051,True,False,success,234,234,12.764797,30,240,234,29,203.18752291301885,212.88607986643908,26.04968242474601,12.81220633058976,15.123988687992092,333.3278700088461,353.1490145251155,42.73434230882643,23.400383531665074,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_009.mp4,2026-07-28T21:09:40.591746+00:00,2026-07-28T21:09:53.357351+00:00
task_06_trial_010,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,10,10,6052,True,False,success,223,223,11.816507,28,224,223,27,193.73495717133795,201.8208752386272,24.325465474428082,12.985210180817164,14.576690085232258,326.47320481815507,337.64951983466744,40.99215127761588,24.394913875770616,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_010.mp4,2026-07-28T21:09:53.359662+00:00,2026-07-28T21:10:05.176966+00:00
task_06_trial_011,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,11,11,6053,True,False,success,220,220,11.807148,28,224,220,27,194.25204775429197,202.49327067285776,24.7229878960008,12.866501552476125,15.519964788109062,325.20735563178147,342.44314413517714,41.39002708040855,24.160409415951733,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_011.mp4,2026-07-28T21:10:05.239428+00:00,2026-07-28T21:10:17.047272+00:00
task_06_trial_012,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,12,12,6054,True,False,success,243,243,12.849238,31,248,243,30,195.8302545451349,205.98949305713177,24.982460456375232,12.857874663768973,14.431874826550482,326.06565537712265,344.47435569018126,41.59685315510618,24.040280072898877,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_012.mp4,2026-07-28T21:10:17.049190+00:00,2026-07-28T21:10:29.899089+00:00
task_06_trial_013,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,13,13,6055,True,False,success,232,232,12.509999,29,232,232,28,199.5613532590455,208.5665941238403,24.945169157380686,14.085674369386558,18.066834751516577,342.30403576431604,385.017617046833,42.788004470539505,23.371036167123016,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_013.mp4,2026-07-28T21:10:29.900976+00:00,2026-07-28T21:10:42.411803+00:00
task_06_trial_014,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,14,14,6056,True,False,success,234,234,12.383706,30,240,234,29,196.50449939072132,205.69672649726272,25.192884537271965,12.77282633460485,14.574592560529709,325.51636087397736,347.23796751350164,41.73286677871504,23.961929222413943,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_014.mp4,2026-07-28T21:10:42.423304+00:00,2026-07-28T21:10:54.807800+00:00
task_06_trial_015,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,15,15,6057,True,False,success,218,218,12.357945,28,224,218,27,202.91366534573692,234.5639793202281,26.062305640736852,13.449342254925211,17.123746685683727,340.3493320303304,400.8872718550265,43.714593104813076,22.87565613620907,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_015.mp4,2026-07-28T21:10:54.810009+00:00,2026-07-28T21:11:07.168734+00:00
task_06_trial_016,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,16,16,6058,True,False,success,214,214,11.808492,27,216,214,26,201.1096890049952,207.03033469617367,25.373652351097526,13.284890494683635,15.390756912529467,336.8663973416443,344.96491961181164,42.50183517861868,23.528395792731988,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_016.mp4,2026-07-28T21:11:07.170744+00:00,2026-07-28T21:11:18.979941+00:00
task_06_trial_017,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,17,17,6059,True,False,success,204,204,12.42707,26,208,204,25,218.7534235417843,263.0705828778446,27.880338294541133,15.127157975061268,24.238537438213818,370.23799995390266,452.3560991510749,47.187196072556226,21.192189475771663,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_017.mp4,2026-07-28T21:11:18.982059+00:00,2026-07-28T21:11:31.409839+00:00
task_06_trial_018,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,18,18,6060,True,False,success,232,232,12.586095,29,232,232,28,204.22377257511533,210.98417229950428,25.527971571889417,13.457175561002103,18.586055282503356,343.4675515725695,354.71976697444916,42.93344394657119,23.291865456786013,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_018.mp4,2026-07-28T21:11:31.411744+00:00,2026-07-28T21:11:43.998689+00:00
task_06_trial_019,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,19,19,6061,True,False,success,209,209,11.963208,27,216,209,26,204.12782531369615,209.73562095314264,26.370580303683234,13.74679604215485,17.12942160665989,341.501424640969,376.50575209409,44.11740892490987,22.66678901524004,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_019.mp4,2026-07-28T21:11:44.002273+00:00,2026-07-28T21:11:55.966343+00:00
task_06_trial_020,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,20,20,6062,True,False,success,247,247,13.029991,31,248,247,30,197.91916914043887,209.7535552456975,24.84005766539921,13.0672611612902,15.036514587700365,331.72234147787094,341.31454955786467,41.63316836361943,24.0193105474489,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_020.mp4,2026-07-28T21:11:55.968834+00:00,2026-07-28T21:12:08.999537+00:00
task_06_trial_021,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,21,21,6063,True,False,success,212,212,11.526363,27,216,212,26,196.86871104770236,202.26792842149734,25.07290187871681,13.060813620335088,15.145890600979326,329.23299784737605,343.3559151366353,41.930617650373364,23.84892129036157,9.263236999511719,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_021.mp4,2026-07-28T21:12:09.001622+00:00,2026-07-28T21:12:20.528686+00:00
task_06_trial_022,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,22,22,6064,True,False,success,197,197,11.22857,25,200,197,24,197.90095940232277,207.09881968796253,25.114334949533347,14.043522119370813,17.59268119931221,339.5976599305868,361.9585696607828,43.09614973738412,23.20392903063778,9.26323652267456,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_022.mp4,2026-07-28T21:12:20.530737+00:00,2026-07-28T21:12:31.760216+00:00
task_06_trial_023,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,6,LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,put the white mug on the plate and put the chocolate pudding to the right of the plate,23,23,6065,True,False,success,211,211,11.460684,27,216,211,26,199.04252852278728,209.46886967867613,25.469897014764246,12.625836286146495,14.484976418316364,327.70406965304306,342.4048190936446,41.9336961167401,23.847170476365328,9.263237476348877,9.787109375,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_06_trial_023.mp4,2026-07-28T21:12:31.762319+00:00,2026-07-28T21:12:43.223800+00:00
